Date,Open,High,Low,Close,Volume
1996-01-01,0.5434537199122366,0.5461247869051837,0.5361098647117615,0.5361098647117615,870400.0
1996-01-08,0.5361098380151353,0.5407833594748996,0.5274308368674383,0.5377793312072754,2764800.0
1996-01-15,0.5307692003808951,0.5367778689445014,0.4873726812111269,0.5254277586936951,2150400.0
1996-01-22,0.5274307391153998,0.5341073251750179,0.5147454456475629,0.524760365486145,1382400.0
1996-01-29,0.5234255421936885,0.5741652435853256,0.5217560481514923,0.5740989446640015,5171200.0
1996-02-05,0.5740984860187899,0.6342521379409127,0.5608792985013332,0.6307135224342346,5324800.0
1996-02-12,0.6307138706603811,0.694339833600477,0.6208999620097723,0.6873295903205872,8806400.0
1996-02-19,0.6873291696125153,0.6743103057012372,0.6569515759913095,0.6636281609535217,2099200.0
1996-02-26,0.6636283976620073,0.6676339588762472,0.6142232160866832,0.630914032459259,1382400.0
1996-03-04,0.634252262187927,0.6514770131053731,0.6229021544961209,0.646202564239502,921600.0
1996-03-11,0.6462027044562605,0.6409289879309262,0.6255733568459135,0.6382579207420349,1894400.0
1996-03-18,0.6382579811521132,0.6502753193149042,0.6342524598426023,0.6472043395042419,2508800.0
1996-03-25,0.6472041279127516,0.672908289390592,0.6295787722848964,0.6715731024742126,2355200.0
1996-04-01,0.6715731722391625,0.6769809120824718,0.6662987636552142,0.6676339507102966,1177600.0
1996-04-08,0.667634018273258,0.7771258877363126,0.667634018273258,0.7469492554664612,9984000.0
1996-04-15,0.7469492272889088,0.9011727549966372,0.747750437370804,0.8492305278778076,15462400.0
1996-04-22,0.8492304696899968,0.8679243923400515,0.8211895857149148,0.8459591269493103,9113600.0
1996-04-29,0.8459592399029167,0.8812770324794063,0.8365452856982838,0.8575760126113892,4812800.0
1996-04-30,,,,,
1996-05-06,0.8623744967069469,0.9459599855219859,0.8559966451754151,0.9234690070152283,13516800.0
1996-05-13,0.9234689352902757,0.9381047519911375,0.8902360386232377,0.901448130607605,7168000.0
1996-05-20,0.9014481195131954,0.9023212610940219,0.8741234758218017,0.8875507116317749,5529600.0
1996-05-27,0.8875506440078781,0.8899004387796091,0.8593535165187939,0.868752121925354,3020800.0
1996-06-03,0.8687521835401962,0.9291757278188792,0.8841936931353074,0.9289069175720215,3584000.0
